Abdullah/Abdullah_0001.jpg	104.858	115.203	148.401	114.401	127.610	134.403	110.154	160.791	143.950	160.729	
Abdullah/Abdullah_0002.jpg	104.604	117.706	148.861	116.038	124.501	131.991	109.290	159.885	141.583	159.288	
Abdullah/Abdullah_0003.jpg	101.759	111.575	147.266	108.627	123.326	143.423	110.082	162.002	144.028	160.721	
Abdullah/Abdullah_0004.jpg	108.320	115.700	145.707	111.284	118.945	136.638	116.622	163.205	143.496	160.245	
Abdullah_Ahmad_Badawi/Abdullah_Ahmad_Badawi_0001.jpg	105.016	114.088	143.919	113.107	123.240	137.276	105.684	152.194	146.389	151.967	
Abdullah_Gul/Abdullah_Gul_0001.jpg	108.132	114.288	147.273	111.348	124.183	135.779	116.213	157.791	147.683	155.434	
Abdullah_Gul/Abdullah_Gul_0002.jpg	103.209	114.244	145.852	112.620	130.269	126.027	110.125	153.712	147.623	152.031	
Abdullah_Gul/Abdullah_Gul_0003.jpg	102.772	113.774	146.457	111.361	130.208	139.247	106.510	158.048	144.655	155.680	
Abdullah_Gul/Abdullah_Gul_0004.jpg	103.376	113.855	148.322	112.820	127.237	129.381	107.749	155.278	148.534	155.309	
Abdullah_Gul/Abdullah_Gul_0005.jpg	99.447	109.970	145.369	109.675	119.646	134.868	103.731	158.104	146.553	157.852	
Abdullah_Gul/Abdullah_Gul_0006.jpg	101.784	113.897	148.088	111.585	128.597	135.657	107.593	158.651	147.351	156.085	
Abdullah_Gul/Abdullah_Gul_0007.jpg	103.892	109.108	148.125	109.347	121.602	137.557	110.084	157.661	145.037	157.808	
Abdullah_Gul/Abdullah_Gul_0008.jpg	103.022	109.013	150.456	108.896	131.883	133.007	109.392	156.787	150.350	157.055	
Abdullah_Gul/Abdullah_Gul_0009.jpg	102.645	112.608	147.712	111.104	122.421	129.023	106.881	158.399	143.195	157.340	
Abdullah_Gul/Abdullah_Gul_0010.jpg	100.555	112.467	149.797	110.496	129.173	128.103	108.565	158.998	149.769	157.370	
Abdullah_Gul/Abdullah_Gul_0011.jpg	104.642	111.994	146.804	110.941	122.085	134.553	110.126	157.334	145.713	157.229	
Abdullah_Gul/Abdullah_Gul_0012.jpg	104.991	115.145	149.360	113.480	122.351	133.809	109.424	161.457	147.026	158.406	
Abdullah_Gul/Abdullah_Gul_0013.jpg	104.306	112.807	148.535	112.581	121.323	133.818	107.308	158.478	144.972	158.749	
Abdullah_Gul/Abdullah_Gul_0014.jpg	102.365	113.141	148.140	112.033	123.346	134.233	106.787	154.514	146.902	153.958	
Abdullah_Gul/Abdullah_Gul_0015.jpg	113.237	111.500	148.631	111.823	122.055	130.153	111.941	151.712	140.487	152.310	
Abdullah_Gul/Abdullah_Gul_0016.jpg	86.919	114.803	113.919	110.704	89.100	138.859	94.485	166.525	114.494	162.802	
Abdullah_Gul/Abdullah_Gul_0017.jpg	105.140	113.458	149.089	112.556	120.253	131.223	106.515	160.014	145.583	160.443	
Abdullah_Gul/Abdullah_Gul_0018.jpg	99.648	113.374	147.994	111.920	134.225	137.644	107.907	165.954	149.707	165.504	
Abdullah_Gul/Abdullah_Gul_0019.jpg	107.747	112.991	146.454	110.040	122.424	130.750	115.470	153.605	146.666	150.879	
Abdullah_Nasseef/Abdullah_Nasseef_0001.jpg	102.158	111.354	143.259	111.319	131.872	136.317	108.004	160.781	139.772	160.259	
Abdullah_al-Attiyah/Abdullah_al-Attiyah_0001.jpg	110.060	111.168	150.678	109.825	123.643	136.152	114.906	158.007	151.248	156.729	
Abdullah_al-Attiyah/Abdullah_al-Attiyah_0002.jpg	103.664	114.298	147.134	113.772	126.631	131.167	108.090	160.186	145.315	159.784	
Abdullah_al-Attiyah/Abdullah_al-Attiyah_0003.jpg	112.840	114.558	150.246	112.924	125.546	136.251	113.494	156.119	146.440	156.329	
Abdullatif_Sener/Abdullatif_Sener_0001.jpg	110.044	113.335	145.961	112.314	121.110	136.374	114.213	158.471	144.867	157.734	
Abdullatif_Sener/Abdullatif_Sener_0002.jpg	105.311	114.405	144.960	112.999	131.600	135.749	111.913	158.799	143.398	157.663	
Abel_Aguilar/Abel_Aguilar_0001.jpg	106.939	112.267	145.715	114.569	128.330	137.186	110.846	157.866	137.305	159.730	
Abel_Pacheco/Abel_Pacheco_0001.jpg	101.894	112.153	145.731	111.086	117.817	138.287	108.318	163.586	145.639	162.702	
Abel_Pacheco/Abel_Pacheco_0002.jpg	103.527	111.976	147.531	111.590	123.752	135.462	106.429	159.568	143.777	159.586	
Abel_Pacheco/Abel_Pacheco_0003.jpg	103.794	113.397	147.392	110.814	122.939	135.765	108.964	159.656	145.561	158.149	
Abel_Pacheco/Abel_Pacheco_0004.jpg	107.795	114.550	146.612	113.762	123.470	136.159	112.222	159.132	144.129	160.040	
Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg	106.336	106.777	146.044	109.691	121.384	130.280	103.918	147.971	143.120	150.094	
Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0002.jpg	111.850	111.393	153.868	111.665	143.680	137.130	114.047	160.977	149.611	160.750	
Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg	102.496	109.662	146.575	107.813	124.782	140.600	109.003	161.245	144.333	160.389	
Abner_Martinez/Abner_Martinez_0001.jpg	102.851	109.137	145.686	111.160	123.108	136.000	101.853	150.028	148.112	150.575	
Abraham_Foxman/Abraham_Foxman_0001.jpg	105.186	111.936	149.096	113.098	127.814	134.146	108.133	157.047	143.222	158.380	
Aby_Har-Even/Aby_Har-Even_0001.jpg	103.514	112.629	146.955	112.455	123.778	135.345	107.579	157.593	144.142	157.677	
Adam_Ant/Adam_Ant_0001.jpg	103.573	110.544	147.002	110.711	123.008	138.037	108.509	157.395	141.091	157.382	
Adam_Freier/Adam_Freier_0001.jpg	103.427	112.155	144.695	110.704	131.045	140.074	107.911	158.116	140.475	156.239	
Adam_Herbert/Adam_Herbert_0001.jpg	103.491	110.212	145.760	111.548	127.490	138.675	104.735	156.842	143.162	158.473	
Adam_Kennedy/Adam_Kennedy_0001.jpg	100.772	113.892	146.505	111.745	130.884	135.527	105.934	160.665	146.594	158.746	
Adam_Mair/Adam_Mair_0001.jpg	103.782	107.272	146.484	104.105	126.850	138.226	111.370	154.031	144.258	152.223	
Adam_Rich/Adam_Rich_0001.jpg	105.154	113.983	147.618	113.451	123.474	137.648	109.090	157.434	144.946	156.879	
Adam_Sandler/Adam_Sandler_0001.jpg	104.018	113.556	145.547	111.439	125.976	143.386	112.581	165.819	142.650	164.784	
Adam_Sandler/Adam_Sandler_0002.jpg	109.656	112.908	145.881	112.475	117.785	136.519	112.541	159.855	140.337	160.788	
Adam_Sandler/Adam_Sandler_0003.jpg	104.159	113.534	143.395	114.283	131.519	133.677	111.029	159.755	141.138	160.883	
Adam_Sandler/Adam_Sandler_0004.jpg	104.893	112.522	146.243	111.977	133.937	141.264	107.496	159.238	141.825	157.985	
Adam_Scott/Adam_Scott_0001.jpg	101.694	110.674	141.188	109.314	120.389	142.135	110.512	157.447	142.936	155.014	
Adam_Scott/Adam_Scott_0002.jpg	103.537	113.149	149.753	111.600	121.926	128.804	104.962	163.604	142.452	161.952	
Adel_Al-Jubeir/Adel_Al-Jubeir_0001.jpg	104.040	111.541	145.682	110.807	127.836	138.587	108.231	158.942	140.009	159.327	
Adel_Al-Jubeir/Adel_Al-Jubeir_0002.jpg	102.450	113.562	142.879	112.446	126.144	134.602	107.483	158.969	138.561	159.306	
Adel_Al-Jubeir/Adel_Al-Jubeir_0003.jpg	106.639	118.394	140.341	112.867	130.831	138.203	115.588	159.385	143.007	155.936	
Adelina_Avila/Adelina_Avila_0001.jpg	102.897	112.426	148.597	111.279	128.829	137.066	107.886	158.250	145.106	157.169	
Adisai_Bodharamik/Adisai_Bodharamik_0001.jpg	105.160	115.796	144.509	114.990	129.221	137.213	111.447	160.967	142.413	160.587	
Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg	105.734	111.966	141.994	111.421	127.773	138.451	110.339	158.430	137.246	158.489	
Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0002.jpg	105.385	112.679	144.896	110.990	126.951	139.862	109.810	162.518	142.004	161.926	
Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0003.jpg	104.792	113.968	143.547	113.212	123.424	133.294	109.200	160.055	139.748	159.978	
Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg	104.934	114.717	146.426	113.811	126.390	136.934	105.677	158.552	147.274	157.975	
Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0002.jpg	104.794	112.082	146.327	113.152	129.794	118.655	108.017	155.393	144.928	156.365	
Adoor_Gopalakarishnan/Adoor_Gopalakarishnan_0001.jpg	103.066	112.477	146.043	111.155	124.929	135.632	108.477	157.475	145.100	159.400	
Adrian_Annus/Adrian_Annus_0001.jpg	95.172	113.599	144.434	111.439	131.730	142.055	102.062	172.870	147.140	171.586	
Adrian_Fernandez/Adrian_Fernandez_0001.jpg	102.158	114.558	145.807	111.869	128.244	134.653	110.565	162.159	146.240	160.247	
Adrian_McPherson/Adrian_McPherson_0001.jpg	103.909	111.186	142.749	109.902	126.344	137.008	107.734	156.603	138.720	155.071	
Adrian_McPherson/Adrian_McPherson_0002.jpg	104.701	114.277	147.729	114.365	120.662	131.874	105.352	158.849	141.949	160.090	
Adrian_Murrell/Adrian_Murrell_0001.jpg	103.114	114.222	144.236	112.612	123.726	134.746	108.581	160.552	143.942	159.844	
Adrian_Nastase/Adrian_Nastase_0001.jpg	101.230	112.932	146.732	111.723	130.841	135.499	107.549	160.737	143.322	159.561	
Adrian_Nastase/Adrian_Nastase_0002.jpg	104.970	112.690	144.727	109.944	138.979	131.883	115.375	158.590	146.816	156.116	
Adriana_Lima/Adriana_Lima_0001.jpg	99.196	105.824	149.888	105.885	126.105	140.181	102.044	155.736	143.200	155.452	
Adriana_Perez_Navarro/Adriana_Perez_Navarro_0001.jpg	103.708	113.465	147.908	112.094	128.590	141.168	103.710	155.752	145.925	155.452	
Adrianna_Zuzic/Adrianna_Zuzic_0001.jpg	101.603	111.549	146.619	111.903	128.483	141.530	102.330	159.761	139.218	158.140	
Adrien_Brody/Adrien_Brody_0001.jpg	105.577	113.789	147.153	113.322	132.217	141.790	107.622	157.072	144.513	156.510	
Adrien_Brody/Adrien_Brody_0002.jpg	105.717	112.144	144.388	111.470	126.016	137.189	110.742	157.346	141.577	156.888	
Adrien_Brody/Adrien_Brody_0003.jpg	104.879	114.759	145.770	114.540	124.892	142.517	104.592	154.278	146.472	154.255	
Adrien_Brody/Adrien_Brody_0004.jpg	100.589	114.870	146.526	112.275	131.227	145.849	101.715	166.157	142.423	163.454	
Adrien_Brody/Adrien_Brody_0005.jpg	112.378	115.967	153.268	115.191	140.897	141.738	120.090	165.679	149.382	164.917	
Adrien_Brody/Adrien_Brody_0006.jpg	100.849	112.845	142.949	110.399	120.017	142.878	105.690	159.329	145.391	156.905	
Adrien_Brody/Adrien_Brody_0007.jpg	109.929	112.650	149.351	111.893	140.324	140.401	106.647	153.894	149.053	152.772	
Adrien_Brody/Adrien_Brody_0008.jpg	105.902	114.072	145.895	112.962	133.717	135.150	109.686	155.399	146.062	155.262	
Adrien_Brody/Adrien_Brody_0009.jpg	101.257	109.613	151.178	108.107	124.117	136.605	105.526	162.469	148.714	161.178	
Adrien_Brody/Adrien_Brody_0010.jpg	104.505	111.239	147.827	109.756	124.832	139.021	108.132	157.406	146.526	155.610	
Adrien_Brody/Adrien_Brody_0011.jpg	106.606	112.746	148.889	114.955	126.295	141.600	103.081	155.321	145.306	157.958	
Adrien_Brody/Adrien_Brody_0012.jpg	110.212	111.489	149.412	112.244	118.908	135.178	109.364	156.925	141.709	157.863	
Afton_Smith/Afton_Smith_0001.jpg	105.234	114.304	147.629	114.797	119.594	141.753	106.305	160.288	148.222	160.329	
Agbani_Darego/Agbani_Darego_0001.jpg	105.560	114.169	146.858	110.401	119.825	137.001	112.270	157.900	145.617	154.890	
Agnelo_Queiroz/Agnelo_Queiroz_0001.jpg	111.056	116.727	149.165	118.249	120.543	137.617	111.339	161.802	142.225	162.526	
Agnes_Bruckner/Agnes_Bruckner_0001.jpg	103.393	112.312	146.566	110.758	122.442	139.668	109.821	158.531	145.685	156.623	
Ahmad_Jbarah/Ahmad_Jbarah_0001.jpg	102.997	111.735	144.779	109.862	126.892	137.792	107.993	156.014	142.810	154.581	
Ahmad_Masood/Ahmad_Masood_0001.jpg	103.404	113.877	146.932	113.972	127.880	129.056	108.236	162.906	143.526	161.397	
Ahmad_Masood/Ahmad_Masood_0002.jpg	94.609	113.055	126.110	108.346	99.384	140.800	106.419	165.002	132.872	159.561	
Ahmed_Ahmed/Ahmed_Ahmed_0001.jpg	99.638	112.805	147.421	111.664	130.246	143.685	103.942	161.991	146.739	159.959	
Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg	104.408	112.586	149.128	110.787	127.588	136.206	110.288	159.515	146.231	158.179	
Ahmed_Chalabi/Ahmed_Chalabi_0002.jpg	103.705	114.543	141.707	112.827	131.382	139.697	107.839	160.108	137.681	157.692	
Ahmed_Chalabi/Ahmed_Chalabi_0003.jpg	104.552	109.692	147.305	109.373	124.779	141.153	109.832	157.971	144.811	157.328	
Ahmed_Chalabi/Ahmed_Chalabi_0004.jpg	103.827	112.456	145.842	111.127	124.242	137.216	109.133	159.513	145.495	158.457	
Ahmed_Chalabi/Ahmed_Chalabi_0005.jpg	104.793	112.398	145.080	110.566	128.008	140.098	110.699	158.155	142.144	158.404	
Ahmed_Ghazi/Ahmed_Ghazi_0001.jpg	105.388	111.413	146.019	110.780	129.261	137.604	109.051	159.904	140.644	159.650	
Ahmed_Ibrahim_Bilal/Ahmed_Ibrahim_Bilal_0001.jpg	102.805	115.399	147.565	114.603	125.966	135.056	107.294	156.204	143.942	154.794	
Ahmed_Lopez/Ahmed_Lopez_0001.jpg	104.923	112.899	144.754	111.873	125.837	135.159	109.609	158.716	145.260	158.477	
Ahmed_Qureia/Ahmed_Qureia_0001.jpg	104.043	114.694	143.829	113.850	121.682	140.205	106.417	154.355	145.464	153.673	
Ahmet_Demir/Ahmet_Demir_0001.jpg	103.904	113.818	142.627	112.923	128.642	136.504	109.532	159.788	142.568	159.396	
Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg	105.821	111.782	144.845	110.777	120.972	139.338	110.002	156.959	145.580	155.890	
Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg	103.489	112.082	145.589	111.472	125.238	138.460	106.151	158.825	145.704	158.804	
Ai_Sugiyama/Ai_Sugiyama_0001.jpg	106.660	114.358	147.619	113.515	120.322	142.215	109.301	155.713	151.045	155.233	
Ai_Sugiyama/Ai_Sugiyama_0002.jpg	106.446	114.260	147.421	113.900	131.614	141.207	103.928	155.640	147.439	154.950	
Ai_Sugiyama/Ai_Sugiyama_0003.jpg	105.817	115.962	145.553	114.491	121.055	139.880	108.077	156.656	151.302	154.337	
Ai_Sugiyama/Ai_Sugiyama_0004.jpg	104.915	103.416	150.236	102.263	126.435	125.773	108.390	156.290	152.825	153.828	
Ai_Sugiyama/Ai_Sugiyama_0005.jpg	102.735	115.162	146.277	113.081	122.819	137.534	105.708	163.960	148.066	162.183	
Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg	103.413	114.096	145.055	113.000	124.793	135.093	110.188	162.171	142.625	160.976	
Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg	105.567	112.599	146.173	111.793	127.450	138.717	110.404	160.205	143.304	160.066	
Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg	102.072	114.164	146.852	112.446	128.745	138.190	106.670	163.220	144.389	161.200	
Aidan_Quinn/Aidan_Quinn_0001.jpg	103.989	111.391	148.748	110.008	127.477	139.389	109.062	157.637	147.105	156.297	
Aileen_Riggin_Soule/Aileen_Riggin_Soule_0001.jpg	102.800	113.946	147.651	111.632	130.584	146.515	105.917	156.307	146.906	152.984	
Ain_Seppik/Ain_Seppik_0001.jpg	103.572	114.430	146.570	112.888	123.625	136.929	108.813	158.629	143.320	157.049	
Ainsworth_Dyer/Ainsworth_Dyer_0001.jpg	101.666	105.839	149.915	106.554	123.433	130.846	105.109	155.812	146.201	157.128	
Aishwarya_Rai/Aishwarya_Rai_0001.jpg	101.614	115.227	147.436	114.892	132.206	140.207	102.045	157.497	147.189	157.751	
Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg	100.656	108.849	148.898	110.347	123.421	139.357	99.707	152.803	148.839	153.823	
Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg	104.056	111.200	147.293	110.778	123.860	136.948	104.395	155.170	149.743	155.912	
Aiysha_Smith/Aiysha_Smith_0001.jpg	113.437	116.396	149.780	112.218	144.430	135.836	123.485	165.320	148.614	160.241	
Ajit_Agarkar/Ajit_Agarkar_0001.jpg	108.722	114.829	148.443	114.443	125.140	141.442	111.291	157.555	151.094	157.521	
Akbar_Al_Baker/Akbar_Al_Baker_0001.jpg	101.386	111.899	144.064	113.961	130.366	139.325	106.291	158.765	143.952	158.364	
Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg	102.082	108.433	143.652	108.627	128.887	138.940	107.349	160.401	139.054	161.034	
Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg	101.487	112.338	143.920	114.395	131.121	131.859	105.569	158.569	140.371	162.442	
Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg	103.715	113.842	141.899	113.908	134.755	132.521	110.991	160.804	140.820	160.301	
Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg	102.568	112.375	147.830	110.472	123.449	139.920	105.336	160.792	145.396	158.202	
Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg	107.175	111.722	146.785	111.300	122.080	140.567	110.878	157.705	144.623	158.928	
Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg	106.210	111.222	147.842	110.335	125.196	139.921	109.807	157.666	142.973	157.350	
Akiko_Morigami/Akiko_Morigami_0001.jpg	112.034	124.509	141.943	121.133	123.819	142.021	117.518	157.780	144.124	154.583	
Akmal_Taher/Akmal_Taher_0001.jpg	102.686	112.571	146.844	112.636	120.446	140.879	104.367	157.058	148.322	157.160	
Al_Cardenas/Al_Cardenas_0001.jpg	99.366	111.982	142.826	110.428	128.323	138.472	105.970	159.471	143.320	157.703	
Al_Davis/Al_Davis_0001.jpg	100.670	114.129	144.957	111.614	125.988	140.522	101.581	157.914	145.224	155.279	
Al_Davis/Al_Davis_0002.jpg	103.352	114.268	143.688	113.950	121.801	136.382	107.684	164.454	140.807	164.381	
Al_Gore/Al_Gore_0001.jpg	109.482	113.426	147.463	111.965	122.498	138.130	114.890	157.914	146.315	156.242	
Al_Gore/Al_Gore_0002.jpg	105.388	113.940	143.764	111.118	119.977	137.681	112.406	159.945	146.253	158.716	
Al_Gore/Al_Gore_0003.jpg	105.722	112.824	147.034	111.872	125.387	134.735	110.182	158.626	142.615	159.557	
Al_Gore/Al_Gore_0004.jpg	103.726	111.589	143.259	110.529	121.098	139.398	109.793	157.922	142.643	158.553	
Al_Gore/Al_Gore_0005.jpg	104.089	114.837	146.102	113.486	128.365	134.312	109.853	160.070	144.634	160.384	
Al_Gore/Al_Gore_0006.jpg	107.369	113.416	146.342	112.399	125.154	139.594	109.804	157.673	142.386	157.237	
Al_Gore/Al_Gore_0007.jpg	101.204	113.455	143.352	111.833	127.402	135.859	105.651	156.634	146.414	155.445	
Al_Gore/Al_Gore_0008.jpg	105.141	107.575	142.713	109.387	122.008	133.032	105.198	148.585	140.771	149.569	
Al_Leiter/Al_Leiter_0001.jpg	105.504	111.107	145.852	112.366	115.924	137.212	108.087	157.862	140.866	159.223	
Al_Pacino/Al_Pacino_0001.jpg	105.764	110.381	146.135	109.085	124.587	138.275	111.494	159.338	144.693	156.602	
Al_Pacino/Al_Pacino_0002.jpg	97.619	109.070	135.641	109.203	109.076	136.199	101.394	155.986	134.147	156.170	
Al_Pacino/Al_Pacino_0003.jpg	103.170	111.917	146.602	111.449	123.731	140.393	103.235	156.155	147.567	156.027	
Al_Sharpton/Al_Sharpton_0001.jpg	105.348	112.631	156.181	113.247	126.599	137.903	104.719	166.861	149.637	168.093	
Al_Sharpton/Al_Sharpton_0002.jpg	106.635	113.583	148.985	115.022	125.918	137.414	106.944	158.854	144.746	161.044	
Al_Sharpton/Al_Sharpton_0003.jpg	105.979	113.552	147.511	113.843	123.619	132.240	108.209	161.099	143.571	160.343	
Al_Sharpton/Al_Sharpton_0004.jpg	98.859	113.728	144.170	114.367	130.838	136.020	104.839	165.004	143.442	165.873	
Al_Sharpton/Al_Sharpton_0005.jpg	104.512	115.332	146.003	116.076	123.841	134.957	106.607	161.081	141.501	162.823	
Al_Sharpton/Al_Sharpton_0006.jpg	105.602	115.215	144.783	114.923	125.457	137.891	109.388	157.511	142.270	157.789	
Al_Sharpton/Al_Sharpton_0007.jpg	106.902	117.287	147.412	115.148	123.135	134.666	110.644	163.415	142.536	160.973	
Alain_Cervantes/Alain_Cervantes_0001.jpg	107.338	113.740	148.848	112.124	120.725	136.508	112.734	162.037	146.144	160.614	
Alain_Ducasse/Alain_Ducasse_0001.jpg	106.761	120.377	145.767	111.515	129.402	142.344	117.601	159.468	154.542	150.827	
Alan_Ball/Alan_Ball_0001.jpg	103.629	112.006	148.748	113.215	122.160	141.798	102.809	153.786	150.975	154.188	
Alan_Ball/Alan_Ball_0002.jpg	102.902	113.270	148.884	112.779	121.599	138.730	103.068	156.002	148.968	156.400	
Alan_Dershowitz/Alan_Dershowitz_0001.jpg	103.320	111.181	146.569	109.601	127.422	139.690	109.383	158.652	142.095	156.578	
Alan_Dreher/Alan_Dreher_0001.jpg	104.530	112.490	144.100	111.861	132.518	135.857	107.742	157.992	142.215	158.016	
Alan_Greenspan/Alan_Greenspan_0001.jpg	106.210	117.395	145.627	115.700	127.498	144.143	110.769	158.491	142.875	157.228	
Alan_Greenspan/Alan_Greenspan_0002.jpg	103.062	113.180	145.018	109.821	125.766	141.994	107.242	152.028	147.990	148.089	
Alan_Greenspan/Alan_Greenspan_0003.jpg	109.375	118.060	146.546	117.520	127.245	140.888	112.576	157.797	143.147	157.351	
Alan_Greenspan/Alan_Greenspan_0004.jpg	104.419	113.351	145.961	109.259	128.400	140.304	110.242	157.092	145.942	154.137	
Alan_Greenspan/Alan_Greenspan_0005.jpg	110.360	117.169	146.273	114.398	124.243	141.382	116.867	161.367	144.204	158.914	
Alan_Greer/Alan_Greer_0001.jpg	108.134	111.997	149.321	111.997	121.783	138.181	112.605	159.865	142.409	160.179	
Alan_Jackson/Alan_Jackson_0001.jpg	103.678	117.407	144.131	112.503	120.144	129.988	108.140	162.652	145.181	157.345	
Alan_Mulally/Alan_Mulally_0001.jpg	105.104	113.468	145.383	112.823	125.266	133.248	110.939	160.923	142.643	160.257	
Alan_Mulally/Alan_Mulally_0002.jpg	77.074	128.980	118.304	110.428	92.441	144.999	93.760	175.543	134.062	157.900	
Alan_Stonecipher/Alan_Stonecipher_0001.jpg	103.974	111.205	148.233	111.038	123.066	145.735	107.588	161.791	145.796	160.963	
Alan_Tang_Kwong-wing/Alan_Tang_Kwong-wing_0001.jpg	105.276	113.689	144.743	111.168	131.106	136.936	109.838	159.601	142.656	157.642	
Alan_Trammell/Alan_Trammell_0001.jpg	104.674	109.195	149.472	109.203	126.474	137.861	105.952	160.714	146.253	162.037	
Alan_Zemaitis/Alan_Zemaitis_0001.jpg	105.572	114.229	147.888	113.632	123.129	138.455	108.273	158.387	144.377	157.913	
Alanis_Morissette/Alanis_Morissette_0001.jpg	101.205	109.184	146.511	104.196	116.209	134.075	109.268	161.375	148.048	157.861	
